"item_id";"company_id";"part_number";"name";"description";"barcode";"location_room";"location_row";"location_column";"location_shelf";"category_id";"current_quantity";"available_quantity";"recommended_lowest_quantity";"recommended_highest_quantity";"remarks";"active";"image_url";"sale_price";"factory_due_date";"suppliers_id";"fits_in_model";"created";"modified";"deleted";
"1083";"0";"1020528";"Evaporator";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1084";"0";"1020529";"Middle drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1085";"0";"1020530";"Thermostat";"thermostat";"1020530";"2";"C";"4";"2";"0";"5.0";"5.0";"0.0";"0.0";"thermostat - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"39.0";"0000-00-00";"10";"NULL";"2011-10-24 16:10:22";"March 28, 2012, 11:38 am";"0000-00-00 00:00:00";
"1086";"0";"1020531";"Thermostat knob (30mm)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1087";"0";"1020532";"Thermostat knob (30mm aura)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1088";"0";"1020533";"Locking handle";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1089";"0";"1020534";"Fast freeze switch";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1090";"0";"1020535";"Oval fast freeze switch";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1091";"0";"1020536";"Green pilot light";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1092";"0";"1020537";"Oval green pilot light";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1093";"0";"1020538";"Flush handle";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1094";"0";"1020539";"Basket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1095";"0";"1020540";"Ice scraper";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1096";"0";"1020541";"Gliders (x4)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1097";"0";"1020542";"Lid- moulded handle";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1098";"0";"1020543";"Gasket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1099";"0";"1020544";"Hinges (x2)";"Hinges";"1020544";"2";"C";"4";"1";"0";"6.0";"6.0";"0.0";"0.0";"Hinges - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"16.0";"0000-00-00";"10";"NULL";"2011-09-14 09:46:35";"March 29, 2012, 4:32 pm";"0000-00-00 00:00:00";
"1100";"0";"1020545";"Plug for drain hole";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1101";"0";"1020546";"Light spring hinge";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1102";"0";"1020547";"Light spring hinge (steel)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1103";"0";"1020548";"Top hinge cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1104";"0";"1020549";"Bottom hinge cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1105";"0";"1020551";"Control panel (aura)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1106";"0";"1020552";"Control panel (140x70)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1107";"0";"1020553";"Lid- moulded handle";"lid/door";"1020553";"2";"K";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"48.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"March 26, 2015, 11:34 am";"0000-00-00 00:00:00";
"1108";"0";"1020554";"Gliders (x6)";"Gliders";"1020554";"2";"E";"1";"1";"0";"3.0";"3.0";"0.0";"0.0";"Gliders - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"13.0";"0000-00-00";"10";"NULL";"2011-10-12 09:41:16";"March 29, 2012, 3:56 pm";"0000-00-00 00:00:00";
"1109";"0";"1020555";"Breaker frame";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1110";"0";"1020556";"Heavy spring hinge (steel)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1111";"0";"1020557";"Gasket";"NULL";"1020557";"NULL";"NULL";"NULL";"NULL";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"19.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1112";"0";"1020558";"Heavy spring hinge";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1113";"0";"1020559";"Condenser";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1114";"0";"1020705";"Door rack";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1115";"0";"1020710";"Thermostat knob";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1116";"0";"1020711";"Box";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1117";"0";"1020712";"Screw";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1118";"0";"1020713";"Thermostat fixed board";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1119";"0";"1020714";"Ice shovel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1120";"0";"1020715";"Decoration-strip evaporator";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1121";"0";"1020716";"Freezer door liner";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1122";"0";"1020717";"Small drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1123";"0";"1020718";"Down drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1124";"0";"1020719";"Panel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1125";"0";"1020720";"Drawer fixing block";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1126";"0";"1020721";"Drawer fixing block";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1127";"0";"1020722";"Left fixing block of down drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1128";"0";"1020723";"Left fixing block of down drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1129";"0";"1020724";"Panel fixing block";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1130";"0";"1020725";"Panel fixing block";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1131";"0";"1020726";"Compressor assy";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1132";"0";"1020727";"Down drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1133";"0";"1020728";"Liner of refrigerator door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1134";"0";"1020729";"Evaporator";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1135";"0";"1020730";"Small drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1136";"0";"1020731";"Panel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1137";"0";"1020732";"Middle drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1138";"0";"1020733";"Leader";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1139";"0";"1020734";"Door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1140";"0";"1020742";"Drain pump";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1141";"0";"1020743";"Outer door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1142";"0";"1020744";"Suspension spring";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1143";"0";"1020745";"Lint filter door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1144";"0";"1020748";"Lower panel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1145";"0";"1020750";"Cabinet";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1146";"0";"1020751";"Outlet hose hanger";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1147";"0";"1020752";"Pulley";"NULL";"1020752";"NULL";"NULL";"NULL";"NULL";"0";"3.0";"3.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"8.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1148";"0";"1020753";"Drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1149";"0";"1020754";"Drawer panel";"drawer panel";"1020754";"2";"F";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"drawer panel - Item updated as stocktaken on 28 Apr, 2014";"1";"NULL";"2.7";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"June 18, 2012, 1:54 pm";"0000-00-00 00:00:00";
"1150";"0";"1020755";"Siphon_cap";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1151";"0";"1020762";"Transport bolt kit";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1152";"0";"1020763";"Back cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1153";"0";"1020766";"Heating bracket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1154";"0";"1020768";"Rear tub kit";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014";"1";"NULL";"51.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1155";"0";"1020769";"Moter";"Moter";"1020769";"1";"C";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"72.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 22, 2013, 2:57 pm";"0000-00-00 00:00:00";
"1156";"0";"1020773";"Detergent box hose";"detergent box hose";"1020773";"1";"D";"1";"1";"0";"4.0";"4.0";"0.0";"0.0";"detergent box hose - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"7.2";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"March 28, 2012, 3:59 pm";"0000-00-00 00:00:00";
"1157";"0";"1020774";"Door assembly";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1158";"0";"1020776";"Control panel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1159";"0";"1020777";"Door handle";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1160";"0";"1020867";"Door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1161";"0";"1020869";"Bar balcony";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1162";"0";"1021020";"Axes cover for door ream";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1163";"0";"1021021";"Door gasket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1164";"0";"1021022";"Shelf";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1165";"0";"1021023";"Drainage collector";"NULL";"1021023";"NULL";"NULL";"NULL";"NULL";"0";"4.0";"4.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"12.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1166";"0";"1021024";"Down hinge";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1167";"0";"1021025";"Bar balcony";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1168";"0";"1021026";"Door ream";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1169";"0";"1021027";"Spring";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1170";"0";"1021028";"Door for freezer chamber";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"1171";"0";"1021029";"Up door ream cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
